timestamp_iso,elapsed_s,x,y,source_ip,source_port
2026-09-14T19:29:54.966+08:00,22.203000000,10304.000000000,22708.000000000,192.168.3.82,5000
2026-09-14T19:29:54.966+08:00,22.203000000,10357.000000000,22827.000000000,192.168.3.82,5000
2026-09-14T19:29:54.974+08:00,22.219000000,10405.000000000,22927.000000000,192.168.3.82,5000
2026-09-14T19:29:54.992+08:00,22.234000000,10476.000000000,23091.000000000,192.168.3.82,5000
2026-09-14T19:29:55.071+08:00,22.312000000,10516.000000000,23193.000000000,192.168.3.82,5000
2026-09-14T19:29:55.071+08:00,22.312000000,10561.000000000,23301.000000000,192.168.3.82,5000
2026-09-14T19:29:55.071+08:00,22.312000000,10609.000000000,23405.000000000,192.168.3.82,5000
2026-09-14T19:29:55.079+08:00,22.312000000,10648.000000000,23508.000000000,192.168.3.82,5000
2026-09-14T19:29:55.108+08:00,22.344000000,10710.000000000,23605.000000000,192.168.3.82,5000
2026-09-14T19:29:55.180+08:00,22.422000000,10769.000000000,23686.000000000,192.168.3.82,5000
2026-09-14T19:29:55.180+08:00,22.422000000,10829.000000000,23769.000000000,192.168.3.82,5000
2026-09-14T19:29:55.180+08:00,22.422000000,10888.000000000,23850.000000000,192.168.3.82,5000
2026-09-14T19:29:55.186+08:00,22.422000000,10955.000000000,23926.000000000,192.168.3.82,5000
2026-09-14T19:29:55.205+08:00,22.453000000,11021.000000000,24005.000000000,192.168.3.82,5000
2026-09-14T19:29:55.271+08:00,22.516000000,11114.000000000,24139.000000000,192.168.3.82,5000
2026-09-14T19:29:55.271+08:00,22.516000000,11171.000000000,24224.000000000,192.168.3.82,5000
2026-09-14T19:29:55.271+08:00,22.516000000,11236.000000000,24319.000000000,192.168.3.82,5000
2026-09-14T19:29:55.381+08:00,22.625000000,11287.000000000,24417.000000000,192.168.3.82,5000
2026-09-14T19:29:55.381+08:00,22.625000000,11338.000000000,24511.000000000,192.168.3.82,5000
2026-09-14T19:29:55.381+08:00,22.625000000,11397.000000000,24612.000000000,192.168.3.82,5000
2026-09-14T19:29:55.381+08:00,22.625000000,11453.000000000,24711.000000000,192.168.3.82,5000
2026-09-14T19:29:55.381+08:00,22.625000000,11509.000000000,24815.000000000,192.168.3.82,5000
2026-09-14T19:29:55.401+08:00,22.641000000,11600.000000000,24961.000000000,192.168.3.82,5000
2026-09-14T19:29:55.477+08:00,22.719000000,11660.000000000,25054.000000000,192.168.3.82,5000
2026-09-14T19:29:55.477+08:00,22.719000000,11730.000000000,25153.000000000,192.168.3.82,5000
2026-09-14T19:29:55.477+08:00,22.719000000,11795.000000000,25256.000000000,192.168.3.82,5000
2026-09-14T19:29:55.483+08:00,22.719000000,11857.000000000,25350.000000000,192.168.3.82,5000
2026-09-14T19:29:55.507+08:00,22.750000000,11924.000000000,25453.000000000,192.168.3.82,5000
2026-09-14T19:29:55.580+08:00,22.828000000,11997.000000000,25542.000000000,192.168.3.82,5000
2026-09-14T19:29:55.580+08:00,22.828000000,12103.000000000,25669.000000000,192.168.3.82,5000
2026-09-14T19:29:55.580+08:00,22.828000000,12188.000000000,25745.000000000,192.168.3.82,5000
2026-09-14T19:29:55.596+08:00,22.844000000,12268.000000000,25818.000000000,192.168.3.82,5000
2026-09-14T19:29:55.610+08:00,22.844000000,12351.000000000,25898.000000000,192.168.3.82,5000
2026-09-14T19:29:55.683+08:00,22.922000000,12435.000000000,25973.000000000,192.168.3.82,5000
