elapsed_s,x_unit,y_unit,radius_unit,radial_error_unit
19.484,240.890625,159.71875,152.2259745064985,2.2259745064984884
19.562,239.328125,160.40625,152.20871018137603,2.208710181376034
19.562,237.703125,161.109375,152.22189838409008,2.221898384090082
19.562,236.046875,161.8125,152.26879967188165,2.268799671881652
19.562,234.4375,162.53125,152.302654713608,2.302654713608007
19.578,232.859375,163.265625,152.32909384628812,2.329093846288117
19.656,231.21875,164.03125,152.37572420869736,2.3757242086973633
19.656,229.65625,164.828125,152.38004775914112,2.380047759141121
19.656,227.359375,166.09375,152.34022511947762,2.3402251194776227
19.672,225.921875,166.984375,152.25217600302548,2.2521760030254825
19.766,224.5,167.859375,152.18868149567044,2.188681495670437
19.766,223.09375,168.71875,152.14906470506153,2.1490647050615337
19.766,221.0,170.203125,151.94811206384114,1.9481120638411369
19.766,219.609375,171.171875,151.85301570566932,1.8530157056693213
19.781,218.3125,172.234375,151.64729667188473,1.6472966718847317
19.859,216.84375,173.421875,151.44960760126824,1.4496076012682408
19.859,215.40625,174.546875,151.30958036862083,1.3095803686208285
19.859,214.09375,175.65625,151.13322584106052,1.133225841060522
19.859,212.859375,177.0,150.73980405118823,0.73980405118823
19.891,211.546875,177.9375,150.74219458570857,0.7421945857085746
19.969,210.140625,179.03125,150.69222193581567,0.6922219358156667
19.969,208.796875,180.03125,150.70006962947338,0.7000696294733757
19.969,207.390625,180.9375,150.83890494212898,0.8389049421289769
19.969,206.0,181.921875,150.92529146407378,0.9252914640737799
20.062,204.53125,182.984375,151.01966335779963,1.0196633577996295
20.062,203.109375,184.0,151.14163295694084,1.141632956940839
20.062,201.015625,185.75,151.1653696920714,1.1653696920714083
20.062,199.703125,186.8125,151.23119152812234,1.2311915281223378
20.078,198.390625,187.96875,151.2463753762487,1.246375376248693
20.172,197.09375,189.265625,151.16811203326952,1.168112033269523
20.172,195.875,190.53125,151.08084872531825,1.0808487253182477
20.172,194.6875,191.921875,150.90263006245326,0.9026300624532553
20.172,193.5,193.203125,150.82381280741322,0.8238128074132192
20.187,192.328125,194.640625,150.64471635741577,0.6447163574157742
20.266,191.234375,196.15625,150.37780951890184,0.37780951890184156
20.266,190.1875,197.59375,150.1526729542718,0.15267295427179306
20.266,189.21875,199.015625,149.901065192023,-0.09893480797700249
20.266,188.265625,200.453125,149.64675365308213,-0.3532463469178708
20.375,186.71875,202.53125,149.44162347928705,-0.5583765207129545
20.375,185.671875,203.859375,149.3785123148783,-0.621487685121707
20.375,184.53125,205.171875,149.41688498151112,-0.5831150184888827
20.375,183.359375,206.390625,149.5585186082065,-0.4414813917935021
20.391,182.171875,207.6875,149.68321448066789,-0.3167855193321145
20.406,181.078125,208.984375,149.7539860826958,-0.24601391730419664
20.469,180.0625,210.375,149.72523010919033,-0.2747698908096652
20.469,179.046875,211.84375,149.67024708113541,-0.32975291886458535
20.469,178.09375,213.140625,149.68528589829103,-0.3147141017089723
20.484,177.078125,214.5625,149.6975409275838,-0.3024590724162124
20.5,176.296875,216.0625,149.49236449068437,-0.5076355093156337
20.578,175.046875,218.28125,149.30250349149583,-0.6974965085041731
20.578,174.15625,219.703125,149.27905931117104,-0.7209406888289607
20.578,173.328125,221.09375,149.23793152237846,-0.7620684776215398
20.594,172.46875,222.578125,149.1923806870784,-0.8076193129215881
20.672,171.609375,224.078125,149.15858571133694,-0.84141428866306
20.672,170.890625,225.5,149.06200291452757,-0.937997085472432
20.672,169.546875,227.828125,149.08654319985172,-0.9134568001482819
20.672,168.65625,229.3125,149.15731064990578,-0.8426893500942185
20.703,167.765625,230.828125,149.23363636478288,-0.7663636352171181
20.781,166.734375,232.34375,149.45599677063188,-0.5440032293681156
20.781,165.90625,233.765625,149.5597747414161,-0.4402252585838937
20.781,165.03125,235.1875,149.7238245330799,-0.2761754669201082
20.781,164.15625,236.703125,149.86667007319582,-0.13332992680417988
20.812,163.03125,238.96875,149.95083178537223,-0.04916821462776966
20.891,162.234375,240.53125,150.05298950105302,0.052989501053019694
20.891,161.59375,242.109375,150.02537952610928,0.025379526109276185
20.891,161.0,243.6875,149.9736565409072,-0.026343459092800003
20.891,160.421875,245.328125,149.90352529053894,-0.09647470946106296
20.922,159.90625,246.9375,149.80616708037257,-0.19383291962742533
20.984,159.359375,249.0,149.60209022734483,-0.3979097726551686
20.984,158.8125,250.078125,149.7534766199624,-0.246523380037587
20.984,158.265625,251.796875,149.70696148277892,-0.29303851722107765
21.0,157.640625,253.359375,149.80500509255774,-0.19499490744226478
21.094,156.875,255.765625,149.8046913705997,-0.19530862940030147
21.094,156.359375,257.328125,149.84498011747425,-0.1550198825257496
21.094,155.96875,258.9375,149.77025700322645,-0.22974299677355248
21.094,155.65625,260.59375,149.62610301389594,-0.3738969861040573
21.125,155.4375,262.21875,149.41800178630587,-0.5819982136941348
21.203,155.375,263.859375,149.0722489277955,-0.9277510722045008
21.203,155.203125,266.453125,148.6321897572368,-1.3678102427631984
21.203,155.0625,268.015625,148.42465816160947,-1.5753418383905284
21.203,154.921875,269.6875,148.21103201099987,-1.7889679890001275
21.219,154.734375,271.375,148.05908425909107,-1.9409157409089346
21.312,154.484375,273.9375,147.8311571536617,-2.1688428463382934
21.312,154.21875,275.671875,147.7972615361263,-2.202738463873686
21.312,153.875,277.375,147.86617682891514,-2.133823171084856
21.312,153.484375,279.140625,147.9930467776485,-2.0069532223515125
21.391,153.265625,280.953125,147.96540221925613,-2.0345977807438658
21.391,153.140625,282.71875,147.87263988633302,-2.127360113666981
21.391,153.0625,284.390625,147.7642767861726,-2.235723213827413
21.391,153.0,286.171875,147.64896559412676,-2.3510344058732358
21.5,152.8125,288.015625,147.67459294134053,-2.325407058659465
21.516,152.765625,289.671875,147.59617660243185,-2.4038233975681464
21.516,152.640625,290.5,147.66528163515832,-2.3347183648416774
21.516,152.375,292.796875,147.80062799178367,-2.1993720082163293
21.516,152.125,294.53125,147.97608878316288,-2.0239112168371207
21.516,151.953125,296.3125,148.092791362428,-1.9072086375720119
21.609,151.90625,298.0625,148.10642354507283,-1.893576454927171
21.609,151.9375,301.140625,148.0668934355031,-1.93310656449691
21.609,151.921875,302.984375,148.10819557896264,-1.8918044210373637
21.625,151.6875,306.71875,148.46460607771974,-1.5353939222802637
21.703,151.59375,308.4375,148.64590961514043,-1.3540903848595747
21.703,151.359375,310.96875,149.04478815763107,-0.9552118423689251
21.703,151.1875,312.609375,149.34576155398796,-0.6542384460120445
21.719,151.0,314.453125,149.69934142228425,-0.3006585777157511
21.734,150.96875,315.96875,149.8843369172543,-0.11566308274569792
21.812,150.921875,318.28125,150.19484496838805,0.19484496838805399
21.812,150.984375,319.953125,150.34554762747797,0.34554762747796985
21.812,150.890625,321.671875,150.67606272698478,0.6760627269847816
21.828,150.90625,323.28125,150.90050659499127,0.9005065949912705
21.906,150.96875,325.0,151.11357806816204,1.1135780681620417
21.906,151.359375,327.84375,151.2260222794117,1.2260222794116942
21.906,151.84375,329.703125,151.1044342460807,1.1044342460807002
21.922,152.265625,331.46875,151.04875962153125,1.0487596215312465
21.937,152.796875,333.109375,150.88071686818117,0.8807168681811675
22.0,153.546875,335.0625,150.5918215857542,0.5918215857541895
22.0,154.359375,337.03125,150.27476543636035,0.27476543636035444
22.0,155.15625,339.0,150.00237302810413,0.002373028104130981
22.016,155.90625,340.96875,149.80469707464115,-0.19530292535884541
22.047,157.03125,343.8125,149.53126306165044,-0.468736938349565
22.109,157.640625,345.578125,149.4776141397308,-0.5223858602691962
22.109,158.21875,347.421875,149.50169591037462,-0.4983040896253783
22.125,158.828125,349.203125,149.500654850677,-0.49934514932300544
22.125,159.4375,351.09375,149.56064888637152,-0.4393511136284758
22.203,159.84375,351.921875,149.46456274842583,-0.5354372515741659
22.203,161.0,354.8125,149.41690050409292,-0.5830994959070779
22.203,161.828125,356.671875,149.34245363268695,-0.6575463673130457
22.219,162.578125,358.234375,149.2515130916811,-0.7484869083189096
22.234,163.6875,360.796875,149.2560138353414,-0.7439861646585939
22.312,164.3125,362.390625,149.34419220090425,-0.6558077990957543
22.312,165.015625,364.078125,149.42150982256956,-0.5784901774304387
22.312,165.765625,365.703125,149.45155759110125,-0.548442408898751
22.312,166.375,367.3125,149.62156689879305,-0.3784331012069515
22.344,167.34375,368.828125,149.44895936431985,-0.5510406356801525
22.422,168.265625,370.09375,149.22157801639523,-0.7784219836047725
22.422,169.203125,371.390625,149.0115560876278,-0.9884439123721904
22.422,170.125,372.65625,148.8168212570827,-1.1831787429173062
22.422,171.171875,373.84375,148.49102735545378,-1.508972644546219
22.453,172.203125,375.078125,148.2186429342856,-1.7813570657143885
22.516,173.65625,377.171875,148.04810520597056,-1.9518947940294424
22.516,174.546875,378.5,147.98897449562122,-2.011025504378779
22.516,175.5625,379.984375,147.92630479529538,-2.07369520470462
22.625,176.359375,381.515625,148.09389342417617,-1.9061065758238271
22.625,177.15625,382.984375,148.24639425025867,-1.7536057497413253
22.625,178.078125,384.5625,148.37708721283627,-1.6229127871637274
22.625,178.953125,386.109375,148.55022857658702,-1.449771423412983
22.625,179.828125,387.734375,148.79045701138313,-1.2095429886168745
22.641,181.25,390.015625,149.01132589216374,-0.9886741078362604
22.719,182.1875,391.46875,149.151994230089,-0.8480057699109977
22.719,183.28125,393.015625,149.24869545729075,-0.7513045427092493
22.719,184.296875,394.625,149.46940743766137,-0.5305925623386258
22.719,185.265625,396.09375,149.65956566722733,-0.34043433277267354
22.75,186.3125,397.703125,149.90246259156527,-0.09753740843473224
22.828,187.453125,399.09375,149.95456098874794,-0.04543901125205707
22.828,189.109375,401.078125,150.04505345530805,0.04505345530805016
22.828,190.4375,402.265625,149.87394524363006,-0.12605475636993901
22.844,191.6875,403.40625,149.74795556304767,-0.2520444369523318
22.844,192.984375,404.65625,149.683915830002,-0.3160841699979926
22.922,194.296875,405.828125,149.575207423494,-0.42479257650600744
22.922,196.25,407.46875,149.37735680672122,-0.6226431932787762
22.922,197.640625,408.484375,149.1519402137674,-0.8480597862325965
22.937,199.109375,409.484375,148.88165293961256,-1.1183470603874355
23.031,200.46875,410.5,148.7169113670752,-1.2830886329248017
23.031,201.8125,411.5,148.56996720821473,-1.4300327917852655
23.031,203.25,412.53125,148.40432853041216,-1.5956714695878418
23.031,204.703125,413.625,148.29745449523273,-1.7025455047672722
23.047,206.078125,414.671875,148.22603522840126,-1.7739647715987417
23.141,207.515625,415.75,148.16012324218897,-1.8398767578110267
23.141,209.75,417.265625,147.9739480673562,-2.02605193264381
23.141,211.25,418.28125,147.87500330198642,-2.1249966980135753
23.141,212.734375,419.265625,147.78219992029233,-2.217800079707672
23.156,214.109375,420.203125,147.73622007705575,-2.263779922944252
23.234,215.59375,421.21875,147.71052904456405,-2.289470955435945
23.234,216.96875,422.234375,147.76816608526724,-2.2318339147327606
23.234,218.375,423.328125,147.8934313653437,-2.1065686346562984
23.25,219.734375,424.59375,148.2098954041299,-1.7901045958701047
23.266,221.171875,425.734375,148.40150385914643,-1.5984961408535696
23.344,222.515625,426.859375,148.65103226863664,-1.3489677313633592
23.344,224.609375,428.5,148.98320824136735,-1.0167917586326496
23.344,225.90625,429.515625,149.21186584250975,-0.7881341574902478
23.344,227.234375,430.546875,149.4567588097181,-0.5432411902818899
23.375,228.703125,431.640625,149.70804432346395,-0.29195567653604826
23.437,229.96875,432.75,150.08976806085917,0.08976806085917133
23.437,231.21875,433.859375,150.4964870917362,0.4964870917362134
23.437,232.484375,434.9375,150.8856803192093,0.8856803192093139
23.453,233.90625,436.0,151.20973443883332,1.2097344388333227
23.547,235.984375,437.484375,151.65735594847106,1.6573559484710643
23.547,237.34375,438.484375,151.99910454737267,1.9991045473726672
23.547,238.6875,439.40625,152.29354942121645,2.293549421216454
23.547,239.984375,440.390625,152.68072187421453,2.6807218742145267
23.562,241.3125,441.4375,153.12997440899676,3.129974408996759
23.641,242.671875,442.453125,153.55587497155963,3.555874971559632
23.641,243.984375,443.484375,154.03089337298945,4.030893372989453
23.641,245.25,444.5,154.5244721718861,4.524472171886089
23.656,246.609375,445.390625,154.88380378781136,4.88380378781136
23.734,247.9375,446.296875,155.28451159409178,5.284511594091782
23.734,249.96875,447.53125,155.78381078637472,5.7838107863747155
23.734,251.484375,448.28125,156.01632917968274,6.016329179682742
23.734,253.015625,448.78125,156.0236900143793,6.023690014379298
23.75,254.640625,449.265625,156.0054476838269,6.005447683826901
23.781,256.265625,449.703125,155.96063987880484,5.960639878804841
23.859,258.015625,450.0,155.76484758808908,5.764847588089083
23.859,259.90625,450.234375,155.49236708180607,5.492367081806066
23.859,261.5625,450.390625,155.2249383769909,5.224938376990906
23.859,264.25,450.53125,154.7181945556582,4.718194555658187
23.891,266.125,450.484375,154.25000079137965,4.250000791379648
23.937,268.171875,450.421875,153.7523008593083,3.752300859308292
23.953,270.140625,450.484375,153.4181521024525,3.4181521024524955
23.953,272.984375,450.484375,152.89012758605853,2.890127586058526
23.969,274.9375,450.5,152.5725365400012,2.5725365400012095
24.062,276.828125,450.4375,152.21161978398897,2.211619783988965
24.062,278.65625,450.421875,151.92858895737209,1.9285889573720851
24.062,280.515625,450.484375,151.74052849611817,1.7405284961181735
24.062,282.390625,450.484375,151.51117848868859,1.5111784886885857
24.078,285.015625,450.5625,151.30630489305668,1.3063048930566765
24.156,286.953125,450.515625,151.08002619938298,1.080026199382985
24.156,288.796875,450.421875,150.83849140150286,0.8384914015028642
24.156,290.546875,450.3125,150.60945929295286,0.609459292952863
24.172,292.3125,450.265625,150.4621404636084,0.46214046360839234
24.187,294.09375,450.15625,150.2723634043366,0.2723634043366019
24.266,295.90625,450.03125,150.08709060283965,0.08709060283965186
24.266,297.765625,449.96875,149.9853939828913,-0.01460601710869014
24.266,298.65625,449.984375,149.99039438645104,-0.009605613548956171
24.266,302.125,449.84375,149.8588170214302,-0.14118297856978756
24.297,303.9375,449.765625,149.81737662197474,-0.18262337802525508
24.375,305.828125,449.671875,149.78530370844547,-0.21469629155453163
24.375,307.65625,449.671875,149.8675693072992,-0.1324306927008081
24.375,309.625,449.609375,149.91866365763346,-0.08133634236654075
24.375,311.453125,449.75,150.18733825547886,0.1873382554788634
24.469,314.15625,449.875,150.54207066153467,0.542070661534666
24.469,315.9375,449.84375,150.68892899052835,0.6889289905283533
24.469,317.734375,449.6875,150.7343879573955,0.7343879573955121
24.469,319.484375,449.484375,150.7488614825374,0.7488614825373929
24.484,321.234375,449.25,150.7529806724916,0.7529806724915886
24.578,323.046875,449.0,150.77187551816692,0.7718755181669223
24.578,324.828125,448.765625,150.8232308785893,0.8232308785892997
24.578,326.46875,448.484375,150.8250786364891,0.8250786364891098
24.672,328.203125,448.203125,150.86279368860716,0.8627936886071552
24.672,330.75,447.8125,150.97714282715117,0.9771428271511695
24.672,332.46875,447.515625,151.0466131553539,1.0466131553538958
24.672,334.109375,447.140625,151.04242115472476,1.0424211547247637
24.672,335.65625,446.5625,150.83744419179376,0.8374441917937645
24.687,337.171875,446.0625,150.71828753427909,0.7182875342790851
24.781,338.75,445.546875,150.61691579057654,0.6169157905765417
24.781,340.375,444.984375,150.50119474323327,0.5011947432332704
24.781,342.921875,444.140625,150.39550235597557,0.39550235597556593
24.781,344.609375,443.671875,150.43804041500357,0.43804041500357016
24.781,346.28125,443.203125,150.49614317758488,0.4961431775848837
25.0,347.953125,442.78125,150.61868260221945,0.6186826022194509
25.0,349.609375,442.28125,150.68193053399975,0.681930533999747
25.0,351.25,441.796875,150.77438860683742,0.7743886068374195
25.0,353.703125,440.8125,150.705626275251,0.7056262752510065
25.0,355.265625,440.203125,150.70237412332378,0.7023741233237786
25.0,356.9375,439.5625,150.7301241043077,0.7301241043076914
25.0,358.640625,438.90625,150.77688546144307,0.7768854614430722
25.0,360.21875,438.171875,150.72413506992874,0.7241350699287352
25.0,361.8125,437.5625,150.81189131663325,0.8118913166332504
25.0,363.390625,436.890625,150.85560828415115,0.8556082841511454
25.094,365.015625,436.234375,150.95309346211243,0.9530934621124345
25.094,366.640625,435.5625,151.0568247602227,1.0568247602226961
25.094,369.09375,434.625,151.32031229832464,1.3203122983246374
25.187,370.640625,433.9375,151.424409546944,1.4244095469439912
25.187,372.28125,433.046875,151.41350682428606,1.4135068242860598
25.187,373.875,432.234375,151.4709396440143,1.470939644014294
25.187,375.328125,431.296875,151.3710533780526,1.3710533780526077
25.187,376.859375,430.3125,151.2901556005566,1.2901556005566022
25.219,379.0,428.828125,151.12142730604296,1.1214273060429605
25.281,380.421875,427.78125,150.98253485114802,0.9825348511480172
25.281,381.8125,426.6875,150.80785063285,0.8078506328500055
25.281,383.0,425.640625,150.58076454312027,0.5807645431202673
25.281,384.4375,424.421875,150.36786353727857,0.36786353727856635
25.406,384.984375,423.921875,150.26301972759714,0.26301972759713976
25.406,387.046875,422.046875,149.9086326551318,-0.0913673448681891
25.406,389.0,420.296875,149.64069678655477,-0.3593032134452301
25.406,390.265625,419.0,149.36158494285144,-0.6384150571485634
25.406,391.5625,417.765625,149.17249692182077,-0.8275030781792339
25.406,392.859375,416.609375,149.06579038559198,-0.9342096144080188
25.484,394.1875,415.421875,148.97481124259102,-1.0251887574089835
25.484,395.546875,414.15625,148.8652233946133,-1.1347766053866906
25.484,396.828125,412.953125,148.77531461328272,-1.224685386717283
25.5,398.125,411.875,148.81038690225895,-1.189613097741045
25.531,400.125,410.203125,148.89507844373375,-1.1049215562662482
25.594,401.421875,409.078125,148.9443992972923,-1.055600702707693
25.594,402.75,407.953125,149.03502842374212,-0.9649715762578808
25.594,404.078125,406.8125,149.13472519760657,-0.8652748023934294
25.609,405.40625,405.625,149.22170808586296,-0.7782919141370428
25.687,406.8125,404.359375,149.33113977546887,-0.6688602245311301
25.687,407.9375,403.109375,149.2717224364368,-0.7282775635632106
25.687,409.0625,401.890625,149.25256570371118,-0.7474342962888159
25.687,410.21875,400.515625,149.1695804133776,-0.830419586622412
25.719,411.359375,399.265625,149.17967256644334,-0.8203274335566562
25.797,413.140625,397.328125,149.24330786137867,-0.7566921386213323
25.797,414.28125,396.015625,149.26219998949207,-0.7378000105079252
25.797,415.4375,394.703125,149.31342301017557,-0.6865769898244309
25.828,416.515625,393.390625,149.32414308152332,-0.6758569184766827
25.828,417.609375,392.078125,149.3664828246493,-0.6335171753507041
25.906,419.328125,390.140625,149.54776391309318,-0.45223608690682227
25.906,419.84375,389.53125,149.594014387692,-0.405985612308001
25.906,421.46875,387.375,149.62970243759258,-0.3702975624074156
25.906,422.640625,386.03125,149.80687192833688,-0.19312807166312496
25.922,423.78125,384.65625,149.9615901343574,-0.03840986564259197
26.016,424.84375,383.09375,149.96844069044994,-0.0315593095500617
26.016,425.6875,381.546875,149.82403171225778,-0.17596828774222217
26.016,426.515625,379.140625,149.22949405037616,-0.7705059496238391
26.016,426.9375,377.5625,148.75842938301008,-1.241570616989918
26.125,427.40625,375.96875,148.3361166932214,-1.6638833067785868
26.125,427.984375,374.34375,148.0101125200678,-1.9898874799322073
26.125,428.53125,372.765625,147.69941911938287,-2.300580880617133
26.125,429.328125,370.4375,147.2657642572286,-2.7342357427714035
26.141,430.046875,368.890625,147.16693891685134,-2.833061083148664
26.219,430.78125,367.328125,147.0945674305415,-2.9054325694584975
26.219,431.546875,365.765625,147.07038367362156,-2.9296163263784365
26.219,432.40625,364.28125,147.18523750915034,-2.8147624908496596
26.219,433.265625,362.734375,147.2933420534725,-2.706657946527514
26.234,434.203125,361.140625,147.47425126155497,-2.5257487384450314
26.328,435.125,359.609375,147.68900843627674,-2.310991563723263
26.328,436.625,357.3125,148.15908099488874,-1.8409190051112603
26.328,437.484375,355.8125,148.38122699786055,-1.6187730021394486
26.328,438.28125,354.28125,148.5535533170614,-1.446446682938614
26.391,438.921875,352.671875,148.5719144708422,-1.428085529157812
26.422,439.53125,350.96875,148.548925284315,-1.451074715684996
26.422,439.9375,349.3125,148.37191972371323,-1.6280802762867665
26.422,440.5,346.859375,148.10824090978403,-1.8917590902159702
26.422,440.875,345.234375,147.95916432124312,-2.0408356787568778
26.516,441.0625,343.65625,147.66345881873585,-2.3365411812641526
26.516,441.390625,342.03125,147.5057111248684,-2.4942888751315877
26.516,442.0625,339.734375,147.51465846786422,-2.4853415321357772
26.516,442.5625,338.0625,147.55615985955993,-2.4438401404400736
26.547,443.0,336.421875,147.56541931806254,-2.4345806819374616
26.594,443.546875,334.84375,147.71524036580695,-2.284759634193051
26.594,444.078125,333.25,147.86503509456057,-2.134964905439432
26.594,444.5625,331.625,147.9812725693694,-2.018727430630605
26.641,444.875,329.875,147.92322755402546,-2.076772445974541
26.641,445.0,328.09375,147.69650906186814,-2.3034909381318585
26.719,445.15625,326.3125,147.5218104902204,-2.478189509779611
26.719,445.4375,323.71875,147.35890033456582,-2.641099665434183
26.719,445.703125,322.0,147.35467632472893,-2.6453236752710723
26.734,446.125,320.34375,147.534347828099,-2.465652171901013
26.812,446.640625,318.9375,147.8583842960575,-2.141615703942506
26.828,447.203125,317.5,148.2397045658336,-1.7602954341664088
26.828,447.53125,316.046875,148.40138787702804,-1.5986121229719572
26.828,447.890625,313.9375,148.54592175196404,-1.4540782480359553
26.859,448.15625,312.578125,148.68921831315856,-1.3107816868414375
26.906,448.421875,311.15625,148.8405687055049,-1.159431294495107
26.906,448.640625,309.71875,148.95801254700308,-1.0419874529969206
26.906,448.953125,308.109375,149.1737088436037,-0.8262911563963087
26.937,449.21875,305.84375,149.33313351572383,-0.66686648427617
27.031,449.40625,304.3125,149.4684755903816,-0.5315244096184131
27.031,449.46875,302.765625,149.4943340337791,-0.5056659662209029
27.031,449.484375,301.125,149.48860824203504,-0.5113917579649581
27.031,449.390625,299.5,149.39146173021612,-0.6085382697838781
27.047,449.28125,297.359375,149.30460308360597,-0.6953969163940315
27.125,449.125,295.703125,149.1868920507617,-0.8131079492382867
27.125,448.75,293.296875,148.90095494913933,-1.099045050860667
27.125,448.65625,291.734375,148.88586642359013,-1.1141335764098699
27.125,448.21875,290.265625,148.53806215311658,-1.4619378468834157
27.156,448.15625,288.609375,148.59347479601223,-1.4065252039877691
27.234,448.078125,286.0625,148.7325956532919,-1.2674043467081049
27.234,448.0,284.265625,148.83403695606938,-1.165963043930617
27.234,447.96875,282.546875,148.99450509608778,-1.005494903912222
27.234,447.875,280.8125,149.11463972813,-0.8853602718700131
27.266,447.71875,279.078125,149.19300906905164,-0.8069909309483592
27.328,447.5625,277.203125,149.31305674995616,-0.6869432500438393
27.328,447.453125,276.265625,149.35107843235096,-0.6489215676490403
27.328,447.078125,272.765625,149.57836085195026,-0.421639148049735
27.344,446.890625,270.953125,149.7350214884823,-0.264978511517711
27.422,446.671875,269.28125,149.85419753072694,-0.14580246927306462
27.437,446.296875,267.6875,149.82280631137445,-0.1771936886255503
27.437,445.875,266.046875,149.77426455257802,-0.22573544742198237
27.437,445.328125,264.265625,149.6569726830536,-0.3430273169464044
27.453,444.921875,262.546875,149.6832870623212,-0.31671293767880115
27.547,444.15625,260.0625,149.58619027274042,-0.41380972725957577
27.547,443.671875,258.375,149.58024030939256,-0.41975969060743523
27.547,443.15625,256.65625,149.57403711247818,-0.42596288752181977
27.547,442.515625,254.828125,149.50318277600732,-0.4968172239926787
27.562,441.859375,252.984375,149.4474866618079,-0.5525133381921137
27.844,441.125,251.203125,149.3231416585039,-0.6768583414960858
27.844,440.390625,249.40625,149.2288682760582,-0.7711317239418065
27.844,439.140625,246.75,148.98213324217983,-1.0178667578201726
27.844,438.21875,244.984375,148.76539196232142,-1.2346080376785835
27.844,437.375,243.125,148.68307317916185,-1.3169268208381482
27.844,436.53125,241.375,148.58557417045068,-1.414425829549316
27.844,435.734375,239.765625,148.4991598908265,-1.5008401091735095
27.844,435.0,238.140625,148.49775175197308,-1.5022482480269161
27.844,433.78125,235.8125,148.38280900364603,-1.617190996353969
27.844,432.8125,234.296875,148.1757766674959,-1.82422333250409
27.844,432.09375,232.84375,148.18475192517278,-1.815248074827224
27.844,431.484375,231.375,148.3156481769224,-1.6843518230776056
27.844,430.953125,229.984375,148.49548374077324,-1.5045162592267616
28.047,430.296875,228.484375,148.63297162442205,-1.367028375577945
28.047,429.453125,227.078125,148.578973700121,-1.4210262998790029
28.047,428.625,225.546875,148.61917254266228,-1.3808274573377162
28.047,427.8125,224.03125,148.68519137026558,-1.314808629734415
28.047,426.875,222.578125,148.63180128598194,-1.3681987140180638
28.047,425.890625,221.015625,148.61689324242803,-1.3831067575719658
28.047,424.3125,218.640625,148.56966566779582,-1.4303343322041826
28.047,423.25,216.921875,148.6355857576362,-1.3644142423638073
28.047,422.234375,215.234375,148.7496339937724,-1.2503660062276083
28.047,421.265625,213.578125,148.90967827900323,-1.0903217209967693
28.187,420.296875,211.921875,149.09424616088057,-0.9057538391194271
28.187,419.234375,210.25,149.23772539690032,-0.7622746030996836
28.187,418.25,208.625,149.44046682542182,-0.5595331745781777
28.187,417.265625,206.984375,149.6767627281578,-0.32323727184220274
28.187,416.078125,205.484375,149.69079621892672,-0.30920378107327906
28.25,414.8125,203.96875,149.67936107831466,-0.3206389216853438
28.25,413.546875,202.453125,149.6939733073154,-0.30602669268461113
28.25,412.328125,200.90625,149.7904501464567,-0.20954985354330802
28.25,410.421875,198.6875,149.85730924704882,-0.14269075295118228
28.281,409.140625,197.234375,149.90813756107855,-0.09186243892145285
28.375,407.921875,195.890625,149.95296951513248,-0.04703048486751982
28.375,406.5,194.59375,149.8423422770163,-0.15765772298371417
28.375,405.140625,193.234375,149.8447520169834,-0.1552479830166078
28.375,403.921875,192.0,149.87913831989968,-0.12086168010031884
28.469,402.5625,190.828125,149.79173774699868,-0.2082622530013225
28.469,401.125,189.453125,149.8228193476068,-0.17718065239319003
28.469,399.890625,188.234375,149.89893893730954,-0.10106106269046222
28.469,398.703125,187.078125,149.97885430380262,-0.021145696197379493
28.469,397.3125,185.8125,150.02835669465955,0.02835669465954993
28.484,395.96875,184.59375,150.095314769066,0.09531476906599323
28.594,394.625,183.4375,150.13562878694052,0.13562878694051506
28.594,393.265625,182.3125,150.16266001536675,0.1626600153667539
28.594,391.90625,181.21875,150.1856988552006,0.1856988552005987
28.594,389.90625,179.515625,150.33169462293415,0.3316946229341511
28.594,388.4375,178.453125,150.3157817014422,0.3157817014422051
28.687,387.21875,177.4375,150.4283110249281,0.42831102492809237
28.687,385.8125,176.328125,150.52746534192897,0.5274653419289734
28.687,384.46875,175.15625,150.7346398165498,0.7346398165497874
28.687,382.515625,173.671875,150.88944143032757,0.8894414303275653
28.797,381.171875,172.59375,151.066958101625,1.066958101625005
28.797,379.765625,171.578125,151.177818843097,1.1778188430969863
28.797,378.46875,170.625,151.311715843693,1.3117158436930083
28.906,377.109375,169.578125,151.51145564414017,1.5114556441401703
28.906,375.765625,168.640625,151.64338209111287,1.6433820911128691
28.906,374.328125,167.53125,151.89680672278178,1.8968067227817755
28.906,372.890625,166.609375,152.0069144834578,2.006914483457791
28.906,371.4375,165.578125,152.2253490216581,2.225349021658104
28.906,369.375,164.0625,152.61682256963024,2.6168225696302443
28.906,368.0625,163.125,152.86356508746616,2.8635650874661565
28.969,366.71875,162.1875,153.11328080154414,3.1132808015441356
28.969,365.265625,161.140625,153.43248623427584,3.432486234275842
28.969,363.96875,160.203125,153.73733195397963,3.737331953979634
29.0,363.3125,159.75,153.87831281974078,3.878312819740785
29.078,361.140625,158.46875,154.17285997202336,4.17285997202336
29.094,359.46875,157.625,154.29573179956242,4.295731799562418
29.094,357.828125,156.78125,154.45291318903028,4.4529131890302835
29.094,356.15625,156.0625,154.50413690355512,4.504136903555121
29.094,354.515625,155.46875,154.47082441582012,4.470824415820118
29.172,352.859375,154.890625,154.4371854129738,4.437185412973804
29.203,350.265625,154.09375,154.32195840418538,4.321958404185381
29.203,348.59375,153.640625,154.215495944646,4.215495944645994
