elapsed_s,x_unit,y_unit,side,path_error_unit,signed_error_unit
0.047,148.34375,449.703125,left,1.65625,-1.65625
0.047,148.34375,449.703125,left,1.65625,-1.65625
0.047,148.34375,449.703125,left,1.65625,-1.65625
0.047,148.34375,449.703125,left,1.65625,-1.65625
0.141,148.34375,449.703125,left,1.65625,-1.65625
0.141,148.34375,449.703125,left,1.65625,-1.65625
0.141,148.34375,449.703125,left,1.65625,-1.65625
0.141,148.34375,449.703125,left,1.65625,-1.65625
0.156,148.34375,449.703125,left,1.65625,-1.65625
0.235,148.34375,449.703125,left,1.65625,-1.65625
0.235,148.34375,449.703125,left,1.65625,-1.65625
0.235,148.34375,449.703125,left,1.65625,-1.65625
0.235,148.34375,449.703125,left,1.65625,-1.65625
0.344,148.34375,449.703125,left,1.65625,-1.65625
0.344,148.34375,449.703125,left,1.65625,-1.65625
0.344,148.34375,449.703125,left,1.65625,-1.65625
0.344,148.34375,449.703125,left,1.65625,-1.65625
0.36,148.34375,449.703125,left,1.65625,-1.65625
0.453,148.34375,449.703125,left,1.65625,-1.65625
0.453,148.34375,449.703125,left,1.65625,-1.65625
0.453,148.34375,449.703125,left,1.65625,-1.65625
0.453,148.34375,449.703125,left,1.65625,-1.65625
0.547,148.34375,449.703125,left,1.65625,-1.65625
0.547,148.34375,449.703125,left,1.65625,-1.65625
0.547,148.34375,449.703125,left,1.65625,-1.65625
0.547,148.34375,449.703125,left,1.65625,-1.65625
0.563,148.34375,449.703125,left,1.65625,-1.65625
0.656,148.34375,449.703125,left,1.65625,-1.65625
0.656,148.34375,449.703125,left,1.65625,-1.65625
0.656,148.34375,449.703125,left,1.65625,-1.65625
0.656,148.34375,449.703125,left,1.65625,-1.65625
0.735,148.34375,449.703125,left,1.65625,-1.65625
0.75,148.328125,449.703125,left,1.671875,-1.671875
0.75,148.34375,449.703125,left,1.65625,-1.65625
0.75,148.34375,449.703125,left,1.65625,-1.65625
0.86,148.34375,449.703125,left,1.65625,-1.65625
0.86,148.34375,449.703125,left,1.65625,-1.65625
0.86,148.34375,449.703125,left,1.65625,-1.65625
0.86,148.34375,449.703125,left,1.65625,-1.65625
0.938,148.34375,449.703125,left,1.65625,-1.65625
0.953,148.34375,449.703125,left,1.65625,-1.65625
0.953,148.34375,449.703125,left,1.65625,-1.65625
0.953,148.34375,449.703125,left,1.65625,-1.65625
0.953,148.34375,449.703125,left,1.65625,-1.65625
0.969,148.328125,449.703125,left,1.671875,-1.671875
1.063,148.34375,449.703125,left,1.65625,-1.65625
1.266,148.34375,449.703125,left,1.65625,-1.65625
1.266,148.34375,449.703125,left,1.65625,-1.65625
1.266,148.34375,449.703125,left,1.65625,-1.65625
1.266,148.34375,449.703125,left,1.65625,-1.65625
1.266,148.34375,449.703125,left,1.65625,-1.65625
1.266,148.34375,449.703125,left,1.65625,-1.65625
1.266,148.34375,449.703125,left,1.65625,-1.65625
1.266,148.34375,449.703125,left,1.65625,-1.65625
1.266,148.34375,449.703125,left,1.65625,-1.65625
1.266,148.34375,449.703125,left,1.65625,-1.65625
1.266,148.34375,449.703125,left,1.65625,-1.65625
1.266,148.34375,449.703125,left,1.65625,-1.65625
1.281,148.34375,449.703125,left,1.65625,-1.65625
1.36,148.34375,449.703125,left,1.65625,-1.65625
1.36,148.34375,449.703125,left,1.65625,-1.65625
1.36,148.34375,449.703125,left,1.65625,-1.65625
1.36,148.34375,449.703125,left,1.65625,-1.65625
1.485,148.34375,449.703125,left,1.65625,-1.65625
1.485,148.34375,449.703125,left,1.65625,-1.65625
1.485,148.34375,449.703125,left,1.65625,-1.65625
1.485,148.34375,449.703125,left,1.65625,-1.65625
1.485,148.34375,449.703125,left,1.65625,-1.65625
1.563,148.34375,449.703125,left,1.65625,-1.65625
1.781,148.34375,449.703125,left,1.65625,-1.65625
1.781,148.34375,449.703125,left,1.65625,-1.65625
1.781,148.34375,449.703125,left,1.65625,-1.65625
1.781,148.328125,449.703125,left,1.671875,-1.671875
1.781,148.34375,449.703125,left,1.65625,-1.65625
1.781,148.34375,449.703125,left,1.65625,-1.65625
1.781,148.34375,449.703125,left,1.65625,-1.65625
1.781,148.34375,449.703125,left,1.65625,-1.65625
1.875,148.34375,449.703125,left,1.65625,-1.65625
1.875,148.34375,449.703125,left,1.65625,-1.65625
1.875,148.34375,449.703125,left,1.65625,-1.65625
1.875,148.34375,449.703125,left,1.65625,-1.65625
1.875,148.34375,449.703125,left,1.65625,-1.65625
1.875,148.34375,449.703125,left,1.65625,-1.65625
1.875,148.34375,449.703125,left,1.65625,-1.65625
1.875,148.34375,449.703125,left,1.65625,-1.65625
1.875,148.34375,449.703125,left,1.65625,-1.65625
2.0,148.34375,449.703125,left,1.65625,-1.65625
2.0,148.34375,449.703125,left,1.65625,-1.65625
2.0,148.34375,449.703125,left,1.65625,-1.65625
2.0,148.34375,449.703125,left,1.65625,-1.65625
2.0,148.34375,449.703125,left,1.65625,-1.65625
2.0,148.34375,449.703125,left,1.65625,-1.65625
2.094,148.34375,449.703125,left,1.65625,-1.65625
2.094,148.34375,449.703125,left,1.65625,-1.65625
2.094,148.34375,449.703125,left,1.65625,-1.65625
2.094,148.34375,449.703125,left,1.65625,-1.65625
2.188,148.15625,449.296875,left,1.84375,-1.84375
2.188,148.0,448.234375,left,2.0,-2.0
2.188,147.9375,447.234375,left,2.0625,-2.0625
2.188,147.890625,446.0,left,2.109375,-2.109375
2.281,147.90625,444.609375,left,2.09375,-2.09375
2.281,147.9375,443.078125,left,2.0625,-2.0625
2.281,147.890625,441.375,left,2.109375,-2.109375
2.281,148.015625,438.65625,left,1.984375,-1.984375
2.297,148.125,436.96875,left,1.875,-1.875
2.391,148.265625,435.0,left,1.734375,-1.734375
2.391,148.4375,433.0625,left,1.5625,-1.5625
2.391,148.65625,431.046875,left,1.34375,-1.34375
2.391,148.96875,427.984375,left,1.03125,-1.03125
2.406,149.15625,425.9375,left,0.84375,-0.84375
2.485,149.40625,423.859375,left,0.59375,-0.59375
2.485,149.734375,421.859375,left,0.265625,-0.265625
2.485,149.984375,419.796875,left,0.015625,-0.015625
2.485,150.09375,416.765625,left,0.09375,0.09375
2.516,149.859375,414.6875,left,0.140625,-0.140625
2.594,149.453125,412.765625,left,0.546875,-0.546875
2.594,148.984375,411.015625,left,1.015625,-1.015625
2.594,148.40625,409.03125,left,1.59375,-1.59375
2.61,147.828125,407.109375,left,2.171875,-2.171875
2.703,146.984375,404.046875,left,3.015625,-3.015625
2.703,146.734375,401.984375,left,3.265625,-3.265625
2.703,146.484375,399.875,left,3.515625,-3.515625
2.703,146.234375,397.65625,left,3.765625,-3.765625
2.719,146.09375,395.5625,left,3.90625,-3.90625
2.797,145.96875,393.40625,left,4.03125,-4.03125
2.797,145.953125,391.1875,left,4.046875,-4.046875
2.797,145.96875,388.890625,left,4.03125,-4.03125
2.906,146.09375,385.5625,left,3.90625,-3.90625
2.906,146.3125,383.3125,left,3.6875,-3.6875
2.906,146.609375,381.09375,left,3.390625,-3.390625
2.906,146.859375,378.8125,left,3.140625,-3.140625
2.906,147.46875,375.59375,left,2.53125,-2.53125
2.906,147.78125,373.390625,left,2.21875,-2.21875
3.11,147.9375,372.25,left,2.0625,-2.0625
3.11,148.234375,370.015625,left,1.765625,-1.765625
3.11,148.578125,366.625,left,1.421875,-1.421875
3.11,148.78125,363.34375,left,1.21875,-1.21875
3.11,148.703125,361.140625,left,1.296875,-1.296875
3.11,148.359375,359.09375,left,1.640625,-1.640625
3.11,147.421875,356.140625,left,2.578125,-2.578125
3.11,146.125,352.140625,left,3.875,-3.875
3.125,145.453125,350.109375,left,4.546875,-4.546875
3.203,145.0,348.125,left,5.0,-5.0
3.203,144.75,345.75,left,5.25,-5.25
3.203,144.609375,343.578125,left,5.390625,-5.390625
3.203,144.625,341.390625,left,5.375,-5.375
3.297,144.625,339.296875,left,5.375,-5.375
3.297,144.75,337.140625,left,5.25,-5.25
3.297,144.890625,334.984375,left,5.109375,-5.109375
3.297,145.25,332.484375,left,4.75,-4.75
3.313,145.484375,330.28125,left,4.515625,-4.515625
3.328,145.9375,327.015625,left,4.0625,-4.0625
3.406,146.109375,325.921875,left,3.890625,-3.890625
3.406,146.640625,323.015625,left,3.359375,-3.359375
3.406,147.203125,320.78125,left,2.796875,-2.796875
3.422,147.734375,318.78125,left,2.265625,-2.265625
3.516,148.34375,316.734375,left,1.65625,-1.65625
3.516,148.5625,315.90625,left,1.4375,-1.4375
3.516,149.453125,312.75,left,0.546875,-0.546875
3.516,149.796875,310.921875,left,0.203125,-0.203125
3.531,150.140625,309.0625,left,0.140625,0.140625
3.61,150.4375,307.09375,left,0.4375,0.4375
3.61,150.640625,305.171875,left,0.640625,0.640625
3.61,150.8125,303.078125,left,0.8125,0.8125
3.61,150.8125,301.109375,left,0.8125,0.8125
3.735,150.859375,298.875,left,0.859375,0.859375
3.735,150.921875,296.765625,left,0.921875,0.921875
3.735,150.578125,293.765625,left,0.578125,0.578125
3.735,150.34375,291.90625,left,0.34375,0.34375
3.735,150.0625,289.984375,left,0.0625,0.0625
3.735,149.5625,288.265625,left,0.4375,-0.4375
3.828,149.46875,286.34375,left,0.53125,-0.53125
3.828,149.15625,284.390625,left,0.84375,-0.84375
3.828,149.015625,282.546875,left,0.984375,-0.984375
3.828,149.046875,280.453125,left,0.953125,-0.953125
3.938,149.078125,278.421875,left,0.921875,-0.921875
3.938,149.125,276.234375,left,0.875,-0.875
3.938,149.203125,274.140625,left,0.796875,-0.796875
3.938,149.328125,272.0,left,0.671875,-0.671875
3.938,149.46875,269.828125,left,0.53125,-0.53125
4.031,149.78125,266.5,left,0.21875,-0.21875
4.125,149.890625,264.390625,left,0.109375,-0.109375
4.125,150.078125,262.0625,left,0.078125,0.078125
4.125,150.328125,259.75,left,0.328125,0.328125
4.125,150.640625,257.578125,left,0.640625,0.640625
4.125,151.046875,255.265625,left,1.046875,1.046875
4.125,151.578125,251.671875,left,1.578125,1.578125
4.125,151.96875,249.375,left,1.96875,1.96875
4.141,152.375,247.078125,left,2.375,2.375
4.219,152.328125,244.90625,left,2.328125,2.328125
4.219,151.984375,242.90625,left,1.984375,1.984375
4.219,151.390625,239.84375,left,1.390625,1.390625
4.219,151.125,237.84375,left,1.125,1.125
4.235,150.828125,235.859375,left,0.828125,0.828125
4.25,150.5,233.75,left,0.5,0.5
4.328,150.296875,231.796875,left,0.296875,0.296875
4.328,150.078125,229.6875,left,0.078125,0.078125
4.328,150.03125,227.609375,left,0.03125,0.03125
4.328,150.078125,225.34375,left,0.078125,0.078125
4.422,150.203125,223.03125,left,0.203125,0.203125
4.438,150.203125,219.53125,left,0.203125,0.203125
4.438,150.328125,217.21875,left,0.328125,0.328125
4.438,150.421875,214.953125,left,0.421875,0.421875
4.453,150.71875,212.71875,left,0.71875,0.71875
4.531,150.984375,210.375,left,0.984375,0.984375
4.531,151.234375,208.078125,left,1.234375,1.234375
4.531,151.734375,204.5625,left,1.734375,1.734375
4.531,152.0,202.1875,left,2.0,2.0
4.563,152.234375,199.921875,left,2.234375,2.234375
4.641,152.21875,197.78125,left,2.21875,2.21875
4.641,152.0,195.59375,left,2.0,2.0
4.641,151.78125,193.46875,left,1.78125,1.78125
4.641,151.375,191.328125,left,1.375,1.375
4.656,150.96875,189.234375,left,0.96875,0.96875
4.735,150.421875,187.015625,left,0.421875,0.421875
4.735,149.921875,185.0,left,0.078125,-0.078125
4.735,149.5625,182.984375,left,0.4375,-0.4375
4.75,149.125,180.984375,left,0.875,-0.875
4.766,148.6875,179.015625,left,1.3125,-1.3125
4.844,148.21875,177.21875,left,1.78125,-1.78125
4.844,147.734375,175.296875,left,2.265625,-2.265625
4.844,147.5,173.40625,left,2.5,-2.5
4.844,147.34375,171.375,left,2.65625,-2.65625
4.953,147.25,168.65625,left,2.75,-2.75
4.953,147.203125,166.796875,left,2.796875,-2.796875
4.953,147.296875,164.984375,left,2.703125,-2.703125
4.953,147.484375,163.125,left,2.515625,-2.515625
4.953,147.640625,161.078125,left,2.359375,-2.359375
5.047,147.90625,159.15625,left,2.09375,-2.09375
5.047,148.171875,157.234375,left,1.828125,-1.828125
5.047,148.5,155.234375,left,1.5,-1.5
5.047,148.828125,153.234375,left,1.171875,-1.171875
5.063,149.0,151.09375,left,1.0,-1.0
5.141,149.890625,149.078125,top,0.9283406735945593,-0.9283406735945593
5.141,150.578125,147.296875,top,2.703125,-2.703125
5.141,151.28125,145.984375,top,4.015625,-4.015625
5.156,151.5,145.96875,top,4.03125,-4.03125
5.172,151.46875,146.140625,top,3.859375,-3.859375
5.235,151.359375,146.40625,top,3.59375,-3.59375
5.235,151.453125,146.671875,top,3.328125,-3.328125
5.25,152.390625,146.96875,top,3.03125,-3.03125
5.281,153.375,147.21875,top,2.78125,-2.78125
5.344,154.546875,147.515625,top,2.484375,-2.484375
5.344,155.921875,147.796875,top,2.203125,-2.203125
5.344,157.5,148.1875,top,1.8125,-1.8125
5.344,159.171875,148.5,top,1.5,-1.5
5.375,160.921875,148.78125,top,1.21875,-1.21875
5.453,163.75,149.0625,top,0.9375,-0.9375
5.453,165.625,149.21875,top,0.78125,-0.78125
5.453,167.640625,149.359375,top,0.640625,-0.640625
5.453,169.671875,149.640625,top,0.359375,-0.359375
5.485,171.625,149.875,top,0.125,-0.125
5.563,173.890625,150.109375,top,0.109375,0.109375
5.563,175.96875,150.40625,top,0.40625,0.40625
5.563,178.125,150.625,top,0.625,0.625
5.563,180.3125,150.875,top,0.875,0.875
5.641,182.34375,151.140625,top,1.140625,1.140625
5.656,184.671875,151.5,top,1.5,1.5
5.656,187.84375,151.984375,top,1.984375,1.984375
5.656,190.09375,152.0625,top,2.0625,2.0625
5.672,192.25,152.234375,top,2.234375,2.234375
5.766,194.421875,152.5,top,2.5,2.5
5.766,197.671875,152.59375,top,2.59375,2.59375
5.766,199.828125,152.4375,top,2.4375,2.4375
5.766,202.0625,152.125,top,2.125,2.125
5.781,204.46875,151.59375,top,1.59375,1.59375
5.86,206.828125,151.046875,top,1.046875,1.046875
5.86,209.390625,150.40625,top,0.40625,0.40625
5.86,212.96875,149.390625,top,0.609375,-0.609375
5.875,215.390625,148.859375,top,1.140625,-1.140625
5.891,217.546875,148.296875,top,1.703125,-1.703125
5.953,219.875,147.640625,top,2.359375,-2.359375
5.953,222.3125,146.9375,top,3.0625,-3.0625
5.969,224.53125,146.46875,top,3.53125,-3.53125
5.985,226.828125,146.046875,top,3.953125,-3.953125
6.063,230.265625,145.84375,top,4.15625,-4.15625
6.063,232.625,145.734375,top,4.265625,-4.265625
6.063,234.9375,145.671875,top,4.328125,-4.328125
6.063,237.28125,145.65625,top,4.34375,-4.34375
6.078,239.53125,145.703125,top,4.296875,-4.296875
6.172,241.78125,145.6875,top,4.3125,-4.3125
6.172,244.125,145.796875,top,4.203125,-4.203125
6.172,247.671875,145.9375,top,4.0625,-4.0625
6.172,250.0,146.0,top,4.0,-4.0
6.203,252.25,146.140625,top,3.859375,-3.859375
6.266,254.53125,146.28125,top,3.71875,-3.71875
6.266,256.796875,146.40625,top,3.59375,-3.59375
6.266,260.125,146.828125,top,3.171875,-3.171875
6.266,262.265625,146.953125,top,3.046875,-3.046875
6.297,264.453125,147.09375,top,2.90625,-2.90625
6.375,266.71875,147.234375,top,2.765625,-2.765625
6.375,268.96875,147.453125,top,2.546875,-2.546875
6.375,271.3125,147.625,top,2.375,-2.375
